review_id,event_id,reviewer,verdict,notes,review_version,reviewed_at,detector_correct,liquidity_level_clear,sweep_clear,confirmation_clear,reviewer_score,reviewer_comment,source,level_type,detector_pass,is_confirmed,confirmation_delay_bars,confirmation_type,confirmation_strength
R2-SWP-000606,SWP-000606,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.5866666666664363; penetration_atr=0.3529411764705004; reclaim_atr=0.11764705882341907; level_id=rolling_low; bars_held=2.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,58,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.6063427980877532
R2-SWP-000664,SWP-000664,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.4304635761590032; penetration_atr=0.38322295805747053; reclaim_atr=0.018543046357599142; level_id=rolling_high; bars_held=12.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,52,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.7095002154243641
R2-SWP-000705,SWP-000705,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4763231197771496; penetration_atr=0.3686252771618786; reclaim_atr=0.29490022172948527; level_id=rolling_low; bars_held=8.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,53,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.8724167269745113
R2-SWP-000708,SWP-000708,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.6424242424243117; penetration_atr=0.3326544467074185; reclaim_atr=0.31839782756282875; level_id=rolling_low; bars_held=2.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,59,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.635081243444902
R2-SWP-000714,SWP-000714,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.5416666666667456; penetration_atr=0.2574430823117793; reclaim_atr=0.7600700525394128; level_id=rolling_high; bars_held=16.0; net_result_r=0.011645465946619719; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,48,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.9349056603773636
R2-SWP-000720,SWP-000720,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.7377049180327517; penetration_atr=0.27826086956526047; reclaim_atr=0.5043478260868925; level_id=rolling_high; bars_held=9.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,59,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.6194148936169906
R2-SWP-000790,SWP-000790,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.5783783783783013; penetration_atr=0.2770270270270759; reclaim_atr=0.44594594594583725; level_id=rolling_low; bars_held=7.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,51,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.8876552443001178
R2-SWP-000833,SWP-000833,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.6731707317073853; penetration_atr=0.23001776198942114; reclaim_atr=1.0319715808169827; level_id=rolling_high; bars_held=3.0; net_result_r=-1.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,52,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.7890899000431201
R2-SWP-000863,SWP-000863,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4599999999999227; penetration_atr=0.3579154375614402; reclaim_atr=0.27531956735486973; level_id=rolling_high; bars_held=2.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,52,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.8050239234449825
R2-SWP-000886,SWP-000886,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.4281524926686221; penetration_atr=0.21955044432830287; reclaim_atr=0.13660916535980577; level_id=rolling_low; bars_held=6.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,39,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.6857625696555338
R2-SWP-000949,SWP-000949,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.6965517241380121; penetration_atr=0.33028919330284273; reclaim_atr=0.7458143074582116; level_id=rolling_low; bars_held=6.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,61,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.6596276925195353
R2-SWP-001073,SWP-001073,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.3545454545454348; penetration_atr=0.40415704387990026; reclaim_atr=0.016166281755181307; level_id=rolling_high; bars_held=16.0; net_result_r=-0.2807470096644775; confirmation delay 2 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,50,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,2.0,close_break,0.9805510534846201
R2-SWP-001115,SWP-001115,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.39639639639627644; penetration_atr=0.3807169344870721; reclaim_atr=0.38071693448667865; level_id=rolling_low; bars_held=16.0; net_result_r=0.23151019058256767; confirmation delay 2 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,50,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,2.0,close_break,0.7959329315763144
R2-SWP-001132,SWP-001132,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.7954545454545494; penetration_atr=0.3007057379564508; reclaim_atr=0.26204357164770425; level_id=rolling_high; bars_held=3.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,64,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.6635771513786759
R2-SWP-001140,SWP-001140,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.419753086419961; penetration_atr=0.1177570093459818; reclaim_atr=0.3271028037383094; level_id=rolling_low; bars_held=15.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,review,30,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,3.0,close_break,0.9384236453202031
R2-SWP-001274,SWP-001274,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.7192982456140304; penetration_atr=0.41621621621625626; reclaim_atr=0.7472972972972421; level_id=rolling_high; bars_held=3.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,69,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.7332558428421465
R2-SWP-001385,SWP-001385,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.5505617977528277; penetration_atr=0.17365924844942868; reclaim_atr=0.3268879970814073; level_id=rolling_high; bars_held=16.0; net_result_r=0.24089869963867006; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,41,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.6862814604750065
R2-SWP-001416,SWP-001416,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.6499999999998636; penetration_atr=0.07419183889765152; reclaim_atr=0.4080551139374208; level_id=rolling_high; bars_held=2.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,38,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.6511622314073683
R2-SWP-001424,SWP-001424,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.9388888888888244; penetration_atr=0.216299729625392; reclaim_atr=0.697566628041711; level_id=rolling_high; bars_held=16.0; net_result_r=0.19773553451115056; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,64,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.6060272340109123
R2-SWP-001448,SWP-001448,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4843750000000148; penetration_atr=0.2644503211182445; reclaim_atr=0.22742727616172395; level_id=rolling_low; bars_held=4.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,45,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.6898338059652491
R2-SWP-001530,SWP-001530,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.45089285714285127; penetration_atr=0.17109458023381208; reclaim_atr=1.242295430393118; level_id=rolling_high; bars_held=16.0; net_result_r=0.5554948855156601; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,36,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.7978796770310803
R2-SWP-001588,SWP-001588,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.5764705882353665; penetration_atr=0.27039810800158287; reclaim_atr=0.27039810800158287; level_id=rolling_low; bars_held=6.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,50,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.9203233256350742
R2-SWP-001591,SWP-001591,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.35587188612100334; penetration_atr=0.12975609756101575; reclaim_atr=1.4887804878047992; level_id=rolling_low; bars_held=9.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,review,28,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,3.0,close_break,0.8948931116389569
R2-SWP-001767,SWP-001767,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.3636363636363043; penetration_atr=0.3027919779786332; reclaim_atr=0.5835627211954435; level_id=rolling_high; bars_held=16.0; net_result_r=1.0074953223431529; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,42,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.9956427015250586
R2-SWP-001813,SWP-001813,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.5735294117646321; penetration_atr=0.27099594130498483; reclaim_atr=0.4108648142366861; level_id=rolling_high; bars_held=4.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,50,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.6421851574212628
R2-SWP-001903,SWP-001903,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.5014925373133976; penetration_atr=0.06698564593295363; reclaim_atr=0.7703349282297283; level_id=rolling_high; bars_held=16.0; net_result_r=0.5751232406943919; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,30,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.8473697213149491
R2-SWP-001914,SWP-001914,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.618705035971225; penetration_atr=0.18053927315378357; reclaim_atr=2.1719421649080455; level_id=rolling_low; bars_held=16.0; net_result_r=0.7188342906396606; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,45,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.9252100840336219
R2-SWP-001942,SWP-001942,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.6962025316454482; penetration_atr=0.45494265428712305; reclaim_atr=0.17586018569089373; level_id=rolling_high; bars_held=8.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,71,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.6762714712393114
R2-SWP-002088,SWP-002088,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4513274336280657; penetration_atr=0.06098319850667937; reclaim_atr=0.38332296204073946; level_id=rolling_low; bars_held=8.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,27,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.6558176100627593
R2-SWP-002090,SWP-002090,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.4125000000000497; penetration_atr=0.14698162729645387; reclaim_atr=0.0262467191602004; level_id=rolling_high; bars_held=11.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,review,32,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,3.0,close_break,0.7640937563143984
R2-SWP-002096,SWP-002096,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.43362831858398; penetration_atr=0.15381649961441748; reclaim_atr=0.3750963762528594; level_id=rolling_low; bars_held=16.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,34,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.7772693513965536
R2-SWP-002135,SWP-002135,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.3606557377049205; penetration_atr=0.1090909090908103; reclaim_atr=0.7878787878787634; level_id=rolling_low; bars_held=16.0; net_result_r=-0.45202020202021465; confirmation delay 2 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,27,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,2.0,close_break,0.6925407180984258
R2-SWP-002148,SWP-002148,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.4846625766870618; penetration_atr=0.27847571189273745; reclaim_atr=0.0029313232831459923; level_id=rolling_high; bars_held=2.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,47,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,2.0,close_break,0.7622195083355964
R2-SWP-002152,SWP-002152,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.3562500000001226; penetration_atr=0.20476389469280235; reclaim_atr=0.12870873380708678; level_id=rolling_high; bars_held=4.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,34,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.9171428571428675
R2-SWP-002173,SWP-002173,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.8035087719298374; penetration_atr=0.31266529532755716; reclaim_atr=0.7981193064942982; level_id=rolling_low; bars_held=4.0; net_result_r=-1.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,65,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.815165961504108
R2-SWP-002244,SWP-002244,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.4946619217081493; penetration_atr=0.27936916639840037; reclaim_atr=0.3469584808496792; level_id=rolling_high; bars_held=7.0; net_result_r=-1.0; confirmation delay AT max_wait=3 bars (borderline); review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,review,47,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,3.0,close_break,0.7094332630981395
R2-SWP-002314,SWP-002314,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.6899224806204283; penetration_atr=0.16757344940147992; reclaim_atr=0.28436706565126213; level_id=rolling_low; bars_held=16.0; net_result_r=-0.5500400441240522; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,48,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.8018652883667321
R2-SWP-002324,SWP-002324,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.5302325581395654; penetration_atr=0.18428630193320045; reclaim_atr=0.4722336487043499; level_id=rolling_low; bars_held=5.0; net_result_r=-1.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,41,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.6526831715444208
R2-SWP-002571,SWP-002571,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.47858942065495885; penetration_atr=0.15546620716061474; reclaim_atr=0.6567107026612511; level_id=rolling_low; bars_held=1.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,36,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.684203661858865
R2-SWP-002598,SWP-002598,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.35742971887544955; penetration_atr=0.15869809203139; reclaim_atr=0.3441077441077565; level_id=rolling_low; bars_held=8.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,review,31,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,3.0,close_break,0.7051150760233379
R2-SWP-002637,SWP-002637,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.37474120082813406; penetration_atr=0.08760951188986234; reclaim_atr=0.309086357947456; level_id=rolling_low; bars_held=16.0; net_result_r=-0.18991728859685855; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,26,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.6626256756994657
R2-SWP-002639,SWP-002639,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.5113122171945426; penetration_atr=0.21647761194031068; reclaim_atr=0.06686567164176824; level_id=rolling_low; bars_held=11.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,43,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.9179659022704603
R2-SWP-002646,SWP-002646,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=time; exit=time; wick_ratio=0.3539232053422049; penetration_atr=0.14125560538115606; reclaim_atr=0.4115595416044059; level_id=rolling_low; bars_held=16.0; net_result_r=-0.12466819429632385; confirmation delay AT max_wait=3 bars (borderline); review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,review,29,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,3.0,close_break,0.7004555474228948
R2-SWP-002712,SWP-002712,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.6978723404255047; penetration_atr=0.33635405690196263; reclaim_atr=0.14752370916754393; level_id=rolling_high; bars_held=10.0; net_result_r=2.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,62,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.8043857922421593
R2-SWP-002809,SWP-002809,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.635014836795235; penetration_atr=0.14606741573029608; reclaim_atr=0.6554307116105169; level_id=rolling_low; bars_held=3.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,yes,43,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,1.0,close_break,0.6561812625581211
R2-SWP-002811,SWP-002811,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.46214099216707843; penetration_atr=0.0779258825252892; reclaim_atr=0.6480152336311363; level_id=rolling_low; bars_held=3.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,29,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,2.0,close_break,0.8478735005452471
R2-SWP-002851,SWP-002851,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.5418994413407395; penetration_atr=0.08979364194088799; reclaim_atr=0.7261572783045647; level_id=rolling_low; bars_held=4.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,yes,34,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,1.0,close_break,0.8855098389981961
R2-SWP-002953,SWP-002953,agent_5,incorrect,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.3546511627907192; penetration_atr=0.18489984591690786; reclaim_atr=0.09861325115553471; level_id=rolling_high; bars_held=11.0; net_result_r=2.0; confirmation delay AT max_wait=3 bars (borderline); review=marginal pattern: tiny wick/penetration candidate for spread noise,2,2026-09-02T13:31:07+00:00,no,no,no,review,33,marginal pattern: tiny wick/penetration candidate for spread noise,confirmed,rolling,True,True,3.0,close_break,0.7477443204207155
R2-SWP-002973,SWP-002973,agent_5,ambiguous,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.4812499999999476; penetration_atr=0.47910496873969516; reclaim_atr=0.23033892727870764; level_id=rolling_low; bars_held=3.0; net_result_r=-1.0; confirmation delay AT max_wait=3 bars (borderline); review=between clean and marginal thresholds; human review required,2,2026-09-02T13:31:07+00:00,maybe,maybe,maybe,review,62,between clean and marginal thresholds; human review required,confirmed,rolling,True,True,3.0,close_break,0.8670721112076505
R2-SWP-003133,SWP-003133,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.634340222575558; penetration_atr=0.4212389380531403; reclaim_atr=0.16033315981258253; level_id=rolling_high; bars_held=7.0; net_result_r=-1.0; confirmation delay AT max_wait=3 bars (borderline); review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,review,65,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,3.0,close_break,0.6879324248597505
R2-SWP-003224,SWP-003224,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=tp; exit=target; wick_ratio=0.6173285198556129; penetration_atr=0.41946589745979196; reclaim_atr=0.9457523029683045; level_id=rolling_low; bars_held=13.0; net_result_r=2.0; confirmation delay 2 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,64,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,2.0,close_break,0.624328470733847
R2-SWP-003228,SWP-003228,agent_5,correct,round2 source=confirmed; level_type=rolling; primary_outcome=sl; exit=stop; wick_ratio=0.5064102564102139; penetration_atr=0.2715008431703039; reclaim_atr=0.2258572231590677; level_id=rolling_low; bars_held=2.0; net_result_r=-1.0; confirmation delay 1 bar(s) ok; review=textbook sweep: clean directional wick with clear penetration,2,2026-09-02T13:31:07+00:00,yes,yes,yes,yes,47,textbook sweep: clean directional wick with clear penetration,confirmed,rolling,True,True,1.0,close_break,0.596036887290488
